"C01EA","Prostaglandine","undefined"
"C01EA01","Alprostadil","0,5 mg P"
"C01EB","Andere Herzmittel","undefined"
"C01EB02","Campher","0,15 g O"
"C01EB03","Indometacin","undefined"
"C01EB05","Creatinolfosfat","undefined"
"C01EB06","Fosfocreatin","undefined"
"C01EB07","Fructose-1,6-diphosphat","undefined"
"C01EB09","Ubidecarenon","undefined"
"C01EB10","Adenosin","15 mg P"
"C01EB11","Tiracizin","undefined"
"C01EB13","Acadesin","undefined"
"C01EB15","Trimetazidin","40 mg O"
"C01EB16","Ibuprofen","30 mg P"
"C01EB17","Ivabradin","10 mg O"
"C01EB18","Ranolazin","1,5 g O"
"C01EB20","Fleischextrakt","undefined"
"C01EB21","Regadenoson","0,4 mg P"
"C01EB22","Meldonium","undefined"
"C01EB23","Theophyllin","undefined"
"C01EH","Andere homöopathische und anthroposophische Herzmittel","undefined"
"C01EH01","Crataegus","undefined"
"C01EH10","Verschiedene","undefined"
"C01EH20","Kombinationen","undefined"
"C01EH50","Kombinationen mit anderen Mitteln","undefined"
"C01EP","Andere pflanzliche Herzmittel","undefined"
"C01EP01","Weißdornblätter mit Blüten**","0,53 g O wässrig-ethanolischer Extrakt"
"C01EP02","Besenginsterkraut","undefined"
"C01EP03","Galgantwurzelstock","undefined"
"C01EP04","Ammi-visnaga-Früchte","undefined"
"C01EP30","Kombinationen","undefined"
"C01EP51","Weißdornblätter, Kombinationen","undefined"
"C01EX","Andere Herzmittel, Kombinationen","undefined"
"C01EX52","Campher, Kombinationen","undefined"
"C01EX66","Theophyllin, Kombinationen","undefined"
"C01EX67","Proxyphyllin, Kombinationen","undefined"
"C01EX68","Theobromin, Kombinationen","undefined"
"C02","Antihypertonika","undefined"
"C02A","Antiadrenerge Mittel, zentral wirkend","undefined"
"C02AA","Rauwolfia-Alkaloide","undefined"
"C02AA01","Rescinnamin","undefined"
"C02AA02","Reserpin","0,5 mg O,P"
"C02AA03","Kombinationen von Rauwolfia-Alkaloiden","undefined"
"C02AA05","Deserpidin","undefined"
"C02AA06","Methoserpidin","undefined"
"C02AA07","Bietaserpin","15 mg O"
"C02AA52","Reserpin, Kombinationen","undefined"
"C02AA53","Kombinationen von Rauwolfia-Alkaloiden, Kombinationen","undefined"
"C02AA57","Bietaserpin, Kombinationen","undefined"
"C02AB","Methyldopa","undefined"
"C02AB01","Methyldopa (linksdrehend)","1 g O,P"
"C02AB02","Methyldopa (racemisch)","2 g O"
"C02AC","Imidazolin-Rezeptoragonisten","undefined"
"C02AC01","Clonidin","0,45 mg O,P"
"C02AC02","Guanfacin","3 mg O"
"C02AC04","Tolonidin","0,75 mg O"
"C02AC05","Moxonidin","0,3 mg O"
"C02AC06","Rilmenidin","undefined"
"C02AC07","Tiamenidin","undefined"
"C02AP","Pflanzliche antiadrenerge Mittel, zentral wirkend","undefined"
"C02AP01","Rauwolfia-Alkaloide, ganze Wurzel**","undefined"
"C02AP51","Rauwolfia-Alkaloide, ganze Wurzel, Kombinationen","undefined"
"C02B","Antiadrenerge Mittel, Ganglienblocker","undefined"
"C02BA","Sulfonium-Derivate","undefined"
"C02BA01","Trimetaphan","0,25 g P"
"C02BB","Sekundäre und tertiäre Amine","undefined"
"C02BB01","Mecamylamin","undefined"
"C02BC","Bisquartäre Ammonium-Verbindungen","undefined"
"C02C","Antiadrenerge Mittel, peripher wirkend","undefined"
"C02CA","Alpha-Adrenozeptor-Antagonisten","undefined"
"C02CA01","Prazosin","5 mg O"
"C02CA02","Indoramin","undefined"
"C02CA03","Trimazosin","0,3 g O"
"C02CA04","Doxazosin","4 mg O"
"C02CA06","Urapidil","0,12 g O; 50 mg P"
"C02CA07","Bunazosin","6 mg O"
"C02CA08","Terazosin","5 mg O"
"C02CC","Guanidin-Derivate","undefined"
"C02CC01","Betanidin","0,1 g O"
"C02CC02","Guanethidin","30 mg O"
"C02CC03","Guanoxan","20 mg O"
"C02CC04","Debrisoquin","20 mg O"
"C02CC05","Guanoclor","undefined"
"C02CC06","Guanazodin","undefined"
"C02CC07","Guanoxabenz","25 mg O"
"C02D","Mittel mit Wirkung auf die arterielle Gefässmuskulatur","undefined"
"C02DA","Thiazid-Derivate","undefined"
"C02DA01","Diazoxid","0,3 g P"
"C02DB","Hydrazinophthalazin-Derivate","undefined"
"C02DB01","Dihydralazin","75 mg O; 25 mg P"
"C02DB02","Hydralazin","0,1 g O"
"C02DB03","Endralazin","10 mg O"
"C02DB04","Cadralazin","15 mg O"
"C02DC","Pyrimidin-Derivate","undefined"
"C02DC01","Minoxidil","20 mg O"
"C02DD","Nitroferrocyanid-Derivate","undefined"
"C02DD01","Nitroprussid","50 mg P"
"C02DG","Guanidin-Derivate","undefined"
"C02DG01","Pinacidil","50 mg O"
"C02K","Andere Antihypertonika","undefined"
"C02KA","Alkaloide, exkl. Rauwolfia","undefined"
"C02KA01","Veratrum","undefined"
"C02KB","Tyrosinhydroxylasehemmer","undefined"
"C02KB01","Metirosin","undefined"
"C02KC","MAO-Hemmer","undefined"
"C02KC01","Pargylin","undefined"
"C02KD","Serotonin-Antagonisten","undefined"
"C02KD01","Ketanserin","40 mg O,P"
"C02KH","Homöopathische und anthroposophische Antihypertonika","undefined"
"C02KH01","Viscum album","undefined"
"C02KH10","Verschiedene","undefined"
"C02KH20","Kombinationen","undefined"
"C02KP","Pflanzliche Antihypertonika","undefined"
"C02KP01","Olivenblätter","undefined"
"C02KP02","Mistelkraut","undefined"
"C02KP30","Kombinationen","undefined"
"C02KP52","Mistelkraut, Kombinationen","undefined"
"C02KX","Antihypertonika zur Behandlung der pulmonalen arteriellen Hypertonie","undefined"
"C02KX01","Bosentan","0,25 g O"
"C02KX02","Ambrisentan","7,5 mg O"
"C02KX03","Sitaxentan","0,1 g O"
"C02KX04","Macitentan","10 mg O"
"C02KX05","Riociguat","6 mg O"
"C02KX06","Sildenafil","60 mg O"
"C02KX07","Tadalafil","40 mg O"
"C02KX08","Iloprost","30 mcg Inhal.lösung"
"C02L","Antihypertonika und Diuretika in Kombination","undefined"
"C02LA","Rauwolfia-Alkaloide und Diuretika in Kombination","undefined"
"C02LA01","Reserpin und Diuretika","Standarddosis: 1 Applikationsform O"
"C02LA02","Rescinnamin und Diuretika","undefined"
"C02LA03","Deserpidin und Diuretika","undefined"
"C02LA04","Methoserpidin und Diuretika","undefined"
"C02LA07","Bietaserpin und Diuretika","undefined"
"C02LA08","Rauwolfia-Alkaloide, ganze Wurzel und Diuretika","undefined"
"C02LA09","Syrosingopin und Diuretika","undefined"
"C02LA50","Kombinationen von Rauwolfia-Alkaloiden und Diuretika inkl. andere Kombinationen","undefined"
"C02LA51","Reserpin und Diuretika, Kombinationen mit anderen Mitteln","Standarddosis: 1 Applikationsform O"
"C02LA52","Rescinnamin und Diuretika, Kombinationen mit anderen Mitteln","Standarddosis: 1 Applikationsform O"
"C02LA58","Rauwolfia-Alkaloide, ganze Wurzel und Diuretika, Kombinationen","Standarddosis: 1 Applikationsform O"
"C02LA71","Reserpin und Diuretika, Kombinationen mit Psycholeptika","undefined"
"C02LB","Methyldopa und Diuretika in Kombination","undefined"
"C02LB01","Methyldopa (linksdrehend) und Diuretika","Standarddosis: 1 Applikationsform O"
"C02LC","Imidazolin-Rezeptoragonisten in Kombination mit Diuretika","undefined"
"C02LC01","Clonidin und Diuretika","Standarddosis: 1 Applikationsform O"
"C02LC05","Moxonidin und Diuretika","undefined"
"C02LC51","Clonidin und Diuretika, Kombinationen mit anderen Mitteln","undefined"
"C02LE","Alpha-Adrenozeptor-Antagonisten und Diuretika","undefined"
"C02LE01","Prazosin und Diuretika","Standarddosis: 1 Applikationsform O"
"C02LF","Guanidin-Derivate und Diuretika","undefined"
"C02LF01","Guanethidin und Diuretika","Standarddosis: 1 Applikationsform O"
"C02LG","Hydrazinophthalazin-Derivate und Diuretika","undefined"
"C02LG01","Dihydralazin und Diuretika","undefined"
"C02LG02","Hydralazin und Diuretika","undefined"
"C02LG03","Picodralazin und Diuretika","undefined"
"C02LG51","Dihydralazin und Diuretika, Kombinationen mit anderen Mitteln","undefined"
"C02LG73","Picodralazin und Diuretika, Kombinationen mit Psycholeptika","undefined"
"C02LK","Alkaloide, exkl. Rauwolfia, in Kombination mit Diuretika","undefined"
"C02LK01","Veratrum und Diuretika","undefined"
"C02LL","MAO-Hemmer und Diuretika","undefined"
"C02LL01","Pargylin und Diuretika","undefined"
"C02LN","Serotonin-Antagonisten und Diuretika","undefined"
"C02LX","Andere Antihypertonika und Diuretika","undefined"
"C02LX01","Pinacidil und Diuretika","undefined"
"C02N","Kombinationen von Antihypertensiven Wirkstoffen Aus Atc-gruppe C02","undefined"
"C03","Diuretika","undefined"
"C03A","Low-ceiling-diuretika, Thiazide","undefined"
"C03AA","Thiazide, rein","undefined"
"C03AA01","Bendroflumethiazid","2,5 mg O"
"C03AA02","Hydroflumethiazid","25 mg O"
"C03AA03","Hydrochlorothiazid","25 mg O"
"C03AA04","Chlorothiazid","0,5 g O"
"C03AA05","Polythiazid","1 mg O"
"C03AA06","Trichlormethiazid","4 mg O"
"C03AA07","Cyclopenthiazid","0,5 mg O"
"C03AA08","Methylclothiazid","5 mg O"
"C03AA09","Cyclothiazid","5 mg O"
"C03AA13","Mebutizid","undefined"
"C03AB","Thiazide und Kalium in Kombination","undefined"
"C03AB01","Bendroflumethiazid und Kalium","2,5 mg O bezogen auf Bendroflumethiazid"
"C03AB02","Hydroflumethiazid und Kalium","25 mg O bezogen auf Hydroflumethiazid"
"C03AB03","Hydrochlorothiazid und Kalium","25 mg O bezogen auf Hydrochlorothiazid"
"C03AB04","Chlorothiazid und Kalium","0,5 g O bezogen auf Chlorothiazid"
"C03AB05","Polythiazid und Kalium","1 mg O bezogen auf Polythiazid"
"C03AB06","Trichlormethiazid und Kalium","4 mg O bezogen auf Trichlormethiazid"
"C03AB07","Cyclopenthiazid und Kalium","0,5 mg O bezogen auf Cyclopenthiazid"
"C03AB08","Methylclothiazid und Kalium","5 mg O bezogen auf Methylclothiazid"
"C03AB09","Cyclothiazid und Kalium","5 mg O bezogen auf Cyclothiazid"
"C03AH","Thiazide, Kombinationen mit Psycholeptika und/oder Analgetika","undefined"
"C03AH01","Chlorothiazid, Kombinationen","undefined"
"C03AH02","Hydroflumethiazid, Kombinationen","undefined"
"C03AX","Thiazide, Kombinationen mit anderen Mitteln","undefined"
"C03AX01","Hydrochlorothiazid, Kombinationen","undefined"
"C03AX02","Bemetizid, Kombinationen","undefined"
"C03B","Low-ceiling-diuretika, exkl. Thiazide","undefined"
"C03BA","Sulfonamide, rein","undefined"
"C03BA02","Quinethazon","50 mg O"
"C03BA03","Clopamid","10 mg O"
"C03BA04","Chlortalidon","25 mg O"
"C03BA05","Mefrusid","25 mg O"
"C03BA07","Clofenamid","undefined"
"C03BA08","Metolazon","5 mg O"
"C03BA09","Meticran","undefined"
"C03BA10","Xipamid","20 mg O"
"C03BA11","Indapamid","2,5 mg O"
"C03BA12","Clorexolon","undefined"
"C03BA13","Fenquizon","undefined"
"C03BA82","Clorexolon, Kombinationen mit Psycholeptika","undefined"
"C03BB","Sulfonamide und Kalium in Kombination","undefined"
"C03BB02","Quinethazon und Kalium","50 mg O bezogen auf Quinethazon"
"C03BB03","Clopamid und Kalium","10 mg O bezogen auf Clopamid"
"C03BB04","Chlortalidon und Kalium","25 mg O bezogen auf Chlortalidon"
"C03BB05","Mefrusid und Kalium","25 mg O bezogen auf Mefrusid"
"C03BB07","Clofenamid und Kalium","undefined"
"C03BC","Quecksilber-haltige Diuretika","undefined"
"C03BC01","Mersalyl","undefined"
"C03BD","Xanthin-Derivate","undefined"
"C03BD01","Theobromin","4 g O"
"C03BK","Sulfonamide, Kombinationen mit anderen Mitteln","undefined"
"C03BX","Andere Low-ceiling-Diuretika","undefined"
"C03BX03","Cicletanin","undefined"
"C03C","High-ceiling-diuretika","undefined"
"C03CA","Sulfonamide, rein","undefined"
"C03CA01","Furosemid","40 mg O,P"
"C03CA02","Bumetanid","1 mg O,P"
"C03CA03","Piretanid","6 mg O"
"C03CA04","Torasemid","15 mg O,P"
"C03CA05","Azosemid","undefined"
"C03CB","Sulfonamide und Kalium in Kombination","undefined"
"C03CB01","Furosemid und Kalium","40 mg O bezogen auf Furosemid"
"C03CB02","Bumetanid und Kalium","1 mg O bezogen auf Bumetanid"
"C03CC","Aryloxyessigsäure-Derivate","undefined"
"C03CC01","Etacrynsäure","50 mg O,P"
"C03CC02","Tienilinsäure","undefined"
"C03CD","Pyrazolon-Derivate","undefined"
"C03CD01","Muzolimin","20 mg O"
"C03CX","Andere High-ceiling-Diuretika","undefined"
"C03CX01","Etozolin","undefined"
"C03D","Kalium sparende Mittel","undefined"
"C03DA","Aldosteron-Antagonisten","undefined"
"C03DA01","Spironolacton","75 mg O"
"C03DA02","Kaliumcanrenoat","0,4 g P"
"C03DA03","Canrenon","undefined"
"C03DA04","Eplerenon","50 mg O"
"C03DB","Andere Kalium sparende Mittel","undefined"
"C03DB01","Amilorid","10 mg O"
"C03DB02","Triamteren","0,1 g O"
"C03E","Diuretika und Kalium sparende Mittel in Kombination","undefined"
"C03EA","Low-ceiling-Diuretika und Kalium sparende Mittel","undefined"
"C03EA01","Hydrochlorothiazid und Kalium sparende Mittel","undefined"
"C03EA02","Trichlormethiazid und Kalium sparende Mittel","Standarddosis: 1 Applikationsform O"
"C03EA03","Epitizid und Kalium sparende Mittel","undefined"
"C03EA04","Altizid und Kalium sparende Mittel","undefined"
"C03EA05","Mebutizid und Kalium sparende Mittel","undefined"
"C03EA06","Chlortalidon und Kalium sparende Mittel","undefined"
"C03EA07","Cyclopenthiazid und Kalium sparende Mittel","undefined"
"C03EA12","Metolazon und Kalium sparende Mittel","undefined"
"C03EA13","Bendroflumethiazid und Kalium sparende Mittel","Standarddosis: 1 Applikationsform O"
"C03EA14","Butizid und Kalium sparende Mittel","undefined"
"C03EA15","Xipamid und Kalium sparende Mittel","Standarddosis: 1 Applikationsform O"
"C03EA16","Bemetizid und Kalium sparende Mittel","Standarddosis: 1 Applikationsform O"
"C03EA21","Hydrochlorothiazid und Triamteren","Standarddosis: 1 Applikationsform O"
"C03EA41","Hydrochlorothiazid und Amilorid","Standarddosis: 1 Applikationsform O"
"C03EB","High-ceiling-Diuretika und Kalium sparende Diuretika","undefined"
"C03EB01","Furosemid und Kalium sparende Mittel","Standarddosis: 1 Applikationsform O"
"C03EB02","Bumetanid und Kalium sparende Mittel","undefined"
"C03EB21","Furosemid und Triamteren","Standarddosis: 1 Applikationsform O"
"C03EC","Aldosteron-Antagonisten und Low-ceiling-Diuretika","undefined"
"C03EC01","Spironolacton und Low-ceiling-Diuretika","Standarddosis: 1 Applikationsform O"
"C03EC02","Kaliumcanrenoat und Low-ceiling-Diuretika","undefined"
"C03EC21","Spironolacton und Hydrochlorothiazid","Standarddosis: 1 Applikationsform O"
"C03EC41","Spironolacton und Bendroflumethiazid","Standarddosis: 1 Applikationsform O"
"C03ED","Aldosteron-Antagonisten und High-ceiling-Diuretika","undefined"
"C03ED01","Spironolacton und High-ceiling-Diuretika","Standarddosis: 1 Applikationsform O"
"C03ED02","Kaliumcanrenoat und High-ceiling-Diuretika","undefined"
"C03X","Andere Diuretika","undefined"
"C03XA","Vasopressin-Antagonisten","undefined"
"C03XA01","Tolvaptan","30 mg O"
"C03XA02","Conivaptan","undefined"
"C03XH","Andere homöopathische und anthroposophische Diuretika","undefined"
"C03XH20","Kombinationen","undefined"
"C03XP","Pflanzliche Diuretika","undefined"
"C03XP01","Schachtelhalmkraut","undefined"
"C03XP02","Birkenblätter","undefined"
"C03XP03","Wacholderbeeren","undefined"
"C03XP30","Kombinationen","undefined"
"C04","Periphere Vasodilatatoren","undefined"
"C04A","Periphere Vasodilatatoren","undefined"
"C04AA","2-Amino-1-phenylethanol-Derivate","undefined"
"C04AA01","Isoxsuprin","60 mg O,P"
"C04AA02","Buphenin","30 mg O"
"C04AA31","Bamethan","75 mg O"
"C04AA52","Buphenin, Kombinationen","undefined"
"C04AA81","Bamethan, Kombinationen","undefined"
"C04AB","Imidazolin-Derivate","undefined"
"C04AB01","Phentolamin","10 mg O,P"
"C04AB02","Tolazolin","75 mg O"
"C04AC","Nicotinsäure und Derivate","undefined"
"C04AC01","Nicotinsäure","0,2 g O,P"
"C04AC02","Nicotinylalkohol (Pyridylcarbinol)","0,3 g O,P"
"C04AC03","Inositolnicotinat","1,2 g O"
"C04AC07","Ciclonicat","undefined"
"C04AC20","Kombinationen","undefined"
"C04AC51","Nicotinsäure, Kombinationen","undefined"
"C04AC52","Pyridylcarbinol, Kombinationen","undefined"
"C04AC53","Inositolnicotinat, Kombinationen","undefined"
"C04AC58","Benzylnicotinat, Kombinationen","undefined"
"C04AD","Purin-Derivate","undefined"
"C04AD01","Pentifyllin","undefined"
"C04AD02","Xantinolnicotinat","0,9 g O,P"
"C04AD03","Pentoxifyllin","1 g O; 0,3 g P"
"C04AD04","Etofyllinnicotinat","0,3 g O"
"C04AD50","Andere Purin-Derivate, Kombinationen","undefined"
"C04AD54","Etofyllin, Kombinationen","undefined"
"C04AD56","Proxyphyllin, Kombinationen","undefined"
"C04AE","Mutterkorn-Alkaloide","undefined"
"C04AE01","Ergoloidmesylat","3 mg O,P"
"C04AE02","Nicergolin","undefined"
"C04AE04","Dihydroergocristin","undefined"
"C04AE51","Ergoloidmesylat, Kombinationen","undefined"
"C04AE54","Dihydroergocristin, Kombinationen","undefined"
"C04AF","Enzyme","undefined"
"C04AF01","Kallidinogenase","30 E O,P"
"C04AF51","Kallidinogenase, Kombinationen","undefined"
"C04AG","Prostaglandine","undefined"
"C04AG01","Alprostadil","40 mcg P"
"C04AH","Homöopathische und anthroposophische Vasodilatatoren","undefined"
"C04AH10","Verschiedene","undefined"
"C04AH20","Kombinationen","undefined"
"C04AX","Andere periphere Vasodilatatoren","undefined"
"C04AX01","Cyclandelat","0,6 g O"
"C04AX02","Phenoxybenzamin","30 mg O"
"C04AX07","Vincamin","undefined"
"C04AX10","Moxisylyt","undefined"
"C04AX11","Bencyclan","undefined"
"C04AX13","Piribedil","undefined"
"C04AX17","Vinburnin","undefined"
"C04AX19","Suloctidil","undefined"
"C04AX20","Buflomedil","0,6 g O"
"C04AX21","Naftidrofuryl","0,6 g O; 0,3 g P"
"C04AX23","Butalamin","undefined"
"C04AX24","Visnadin","0,6 g O"
"C04AX26","Cetiedil","undefined"
"C04AX27","Cinepazid","undefined"
"C04AX28","Ifenprodil","undefined"
"C04AX30","Azapetin","0,15 g O"
"C04AX32","Fasudil","undefined"
"C04AX37","Diisopropylamin","undefined"
"C04AX38","Papaverin","undefined"
"C04AX39","Raubasin","undefined"
"C04AX42","Moxaverin","undefined"
"C04B","Kombinationen von anderen Peripheren Vasodilatatoren","undefined"
"C04BA","Kombinationen von anderen peripheren Vasodilatatoren","undefined"
"C04BA01","Moxaverin, Kombinationen","undefined"
"C04BA02","Papaverin, Kombinationen","undefined"
"C04BA03","Raubasin, Kombinationen","undefined"
"C04BA04","Organextrakt, Kombinationen","undefined"
"C04BA05","Diisopropylamin, Kombinationen","undefined"
"C04BA06","Visnadin, Kombinationen","undefined"
"C05","Vasoprotektoren","undefined"
"C05A","Mittel zur Behandlung von Hämorrhoiden und Analfissuren zur topischen Anwendung","undefined"
"C05AA","Corticosteroide","undefined"
"C05AA01","Hydrocortison","undefined"
"C05AA04","Prednisolon","undefined"
"C05AA05","Betamethason","undefined"
"C05AA06","Fluorometholon","undefined"
"C05AA08","Fluocortolon","undefined"
"C05AA09","Dexamethason","undefined"
"C05AA10","Fluocinolon acetonid","undefined"
"C05AA11","Fluocinonid","undefined"
"C05AA12","Triamcinolon","undefined"
"C05AA51","Hydrocortison, Kombinationen","undefined"
"C05AA54","Prednisolon, Kombinationen","undefined"
"C05AA55","Betamethason, Kombinationen","undefined"
"C05AA56","Fluorometholon, Kombinationen","undefined"
"C05AA58","Fluocortolon, Kombinationen","undefined"
"C05AA60","Fluocinolon acetonid, Kombinationen","undefined"
"C05AA61","Fluocinonid, Kombinationen","undefined"
"C05AA62","Triamcinolon, Kombinationen","undefined"
"C05AA64","Flupredniden, Kombinationen","undefined"
"C05AA65","Clocortolon, Kombinationen","undefined"
"C05AB","Antibiotika","undefined"
"C05AD","Lokalanästhetika","undefined"
"C05AD01","Lidocain","undefined"
"C05AD02","Tetracain","undefined"
"C05AD03","Benzocain","undefined"
"C05AD04","Cinchocain","undefined"
"C05AD05","Procain","undefined"
"C05AD06","Oxetacain","undefined"
"C05AD07","Pramocain","undefined"
"C05AD10","Polidocanol (Lauromacrogol 400)","undefined"
"C05AD11","Quinisocain","undefined"
"C05AD20","Kombinationen","undefined"
"C05AD51","Lidocain, Kombinationen","undefined"
"C05AD53","Benzocain, Kombinationen","undefined"
"C05AD54","Cinchocain, Kombinationen","undefined"
"C05AD55","Procain, Kombinationen","undefined"
"C05AD58","Propipocain, Kombinationen","undefined"
"C05AD59","Fomocain, Kombinationen","undefined"
"C05AD60","Polidocanol (Lauromacrogol 400), Kombinationen","undefined"
"C05AD61","Quinisocain, Kombinationen","undefined"
"C05AD62","Butoxycain, Kombinationen","undefined"
"C05AE","Muskelrelaxanzien","undefined"
"C05AE01","Glyceroltrinitrat","undefined"
"C05AE02","Isosorbiddinitrat","undefined"
"C05AF","Verödungsmittel","undefined"
"C05AF01","Chinin","undefined"
"C05AF51","Chinin, Kombinationen","undefined"
"C05AH","Homöopathische und anthroposophische Hämorrhoidenmittel zur topischen Anwendung","undefined"
"C05AH01","Hamamelis","undefined"
"C05AH20","Kombinationen","undefined"
"C05AP","Pflanzliche Hämorrhoidenmittel zur topischen Anwendung","undefined"
"C05AP01","Hamamelisblätter und -rinde","undefined"
"C05AP30","Kombinationen","undefined"
"C05AP52","Rosskastaniensamen, Kombinationen","undefined"
"C05AX","Andere Mittel zur Behandlung von Hämorrhoiden und Analfissuren zur topischen Anwendung","undefined"
"C05AX01","Aluminium-haltige Zubereitungen","undefined"
"C05AX02","Bismutpräparate, Kombinationen","undefined"
"C05AX03","Andere Hämorrhoidenmittel, Kombinationen","undefined"
"C05AX04","Zinkpräparate","undefined"
"C05AX05","Tribenosid","undefined"
"C05AX06","Ruscogenin","undefined"
"C05AX07","Lebertran","undefined"
"C05AX08","Heparin","undefined"
"C05AX09","Mikroorganismen","undefined"
"C05AX13","Bituminosulfonate, inkl. Kombinationen","undefined"
"C05AX14","Dioxopromethazin","undefined"
"C05B","Antivarikosa","undefined"
"C05BA","Heparine oder Heparinoide zur topischen Anwendung","undefined"
"C05BA01","Heparinoide","undefined"
"C05BA02","Natriumapolat","undefined"
"C05BA03","Heparin","Standarddosis: 2,5 g Salbe etc."
"C05BA04","Natriumpentosanpolysulfat","undefined"
"C05BA05","Mucopolysaccharidschwefelsäureester","undefined"
"C05BA51","Heparinoid, Kombinationen","undefined"
"C05BA53","Heparin, Kombinationen","undefined"
"C05BA54","Natriumpentosanpolysulfat, Kombinationen","undefined"
"C05BA55","Mucopolysaccharidschwefelsäureester, Kombinationen","undefined"
"C05BB","Sklerosierende Mittel zur lokalen Injektion","undefined"
"C05BB01","Monoethanolaminoleat","undefined"
"C05BB02","Polidocanol (Lauromacrogol 400)","undefined"
"C05BB03","Invertzucker","undefined"
"C05BB04","Natriumtetradecylsulfat","undefined"
"C05BB05","Phenol","undefined"
"C05BB56","Glucose, Kombinationen","undefined"
"C05BP","Pflanzliche Venenmittel zur topischen Anwendung","undefined"
"C05BP01","Rosskastaniensamen","undefined"
"C05BP02","Weinlaubblätter","undefined"
"C05BP03","Hamamelisblätter und -rinde","undefined"
"C05BP04","Arnikablüten","undefined"
"C05BP30","Kombinationen","undefined"
"C05BP51","Rosskastaniensamen, Kombinationen","undefined"
"C05BP52","Weinlaubblätter, Kombinationen","undefined"
"C05BX","Andere sklerosierende Mittel","undefined"
"C05BX01","Calciumdobesilat","undefined"
"C05BX51","Calciumdobesilat, Kombinationen","undefined"
"C05BZ","Andere Venenmittel zur topischen Anwendung","undefined"
"C05BZ02","Hydroxyethylrutoside","undefined"
"C05BZ04","Diosmin","undefined"
"C05BZ05","Digitoxin","undefined"
"C05BZ06","Benzaron","undefined"
"C05BZ07","Cumarin","undefined"
"C05BZ09","Aescin","undefined"
"C05BZ20","Kombinationen","undefined"
"C05BZ59","Aescin, Kombinationen","undefined"
"C05C","Kapillarstabilisierende Mittel","undefined"
"C05CA","Bioflavonoide","undefined"
"C05CA01","Rutoside","undefined"
"C05CA02","Monoxerutin","undefined"
"C05CA03","Diosmin","undefined"
"C05CA04","Troxerutin","0,9 g O"
"C05CA05","Hidrosmin","undefined"
"C05CA06","Pygnogenol","undefined"
"C05CA07","Aescin","0,1 g O"
"C05CA13","Hydroxyethylrutoside","undefined"
"C05CA20","Kombinationen","undefined"
"C05CA51","Rutosid, Kombinationen","undefined"
"C05CA53","Diosmin, Kombinationen","undefined"
"C05CA54","Troxerutin, Kombinationen","undefined"
"C05CA57","Aescin, Kombinationen","undefined"
"C05CA59","Trimethylhesperidin, Kombinationen","undefined"
"C05CH","Homöopathische und anthroposophische kapillarstabilisierende Mittel","undefined"
"C05CH10","Verschiedene","undefined"
"C05CH20","Kombinationen","undefined"
"C05CH50","Kombinationen mit anderen Mitteln","undefined"
"C05CP","Pflanzliche kapillarstabilisierende Mittel","undefined"
"C05CP01","Rosskastaniensamen**","0,1 g O bezogen auf Aescin"
"C05CP02","Weinlaubblätter","undefined"
"C05CP04","Mäusedornwurzelstock","undefined"
"C05CP05","Steinkleekraut","undefined"
"C05CP30","Kombinationen","undefined"
"C05CP50","Andere pflanzliche kapillarstabilisierende Mittel, Kombinationen","undefined"
"C05CP51","Rosskastaniensamen, Kombinationen","undefined"
"C05CP52","Weinlaubblätter, Kombinationen","undefined"
"C05CP53","Goldrutenkraut, Kombinationen","undefined"
"C05CP54","Mäusedornwurzelstock, Kombinationen","undefined"
"C05CX","Andere kapillarstabilisierende Mittel","undefined"
"C05CX01","Tribenosid","undefined"
"C05CX02","Naftazon","undefined"
"C05CX05","Benzaron","undefined"
"C05CX54","Spartein, Kombinationen","undefined"
"C06","Andere Herz- und Kreislaufmittel","undefined"
"C06A","Antihypotonika","undefined"
"C06AA","Ergotamin-Derivate","undefined"
"C06AA02","Dihydroergotaminmesilat","4 mg O"
"C06AA50","Dihydroergotaminmesilat und Etilefrin","undefined"
"C06AH","Homöopathische und anthroposophische Antihypotonika","undefined"
"C06AH10","Verschiedene","undefined"
"C06AH20","Kombinationen","undefined"
"C07","Beta-adrenozeptor-antagonisten","undefined"
"C07A","Beta-adrenozeptor-antagonisten","undefined"
"C07AA","Beta-Adrenozeptor-Antagonisten, nichtselektiv","undefined"
"C07AA01","Alprenolol","0,4 g O"
"C07AA02","Oxprenolol","0,16 g O"
"C07AA03","Pindolol","15 mg O"
"C07AA05","Propranolol","0,16 g O"
"C07AA06","Timolol","20 mg O"
"C07AA07","Sotalol","0,16 g O"
"C07AA12","Nadolol","0,16 g O"
"C07AA14","Mepindolol","5 mg O"
"C07AA15","Carteolol","10 mg O"
"C07AA16","Tertatolol","5 mg O"
"C07AA17","Bopindolol","undefined"
"C07AA18","Metipranolol","undefined"
"C07AA19","Bupranolol","0,1 g O"
"C07AA23","Penbutolol","40 mg O"
"C07AA27","Cloranolol","undefined"
"C07AA30","Carazolol","undefined"
"C07AA31","Bunitrolol","undefined"
"C07AA57","Sotalol, Kombinationen","undefined"
"C07AB","Beta-Adrenozeptor-Antagonisten, selektiv","undefined"
"C07AB01","Practolol","0,3 g O"
"C07AB02","Metoprolol","0,15 g O"
"C07AB03","Atenolol","75 mg O"
"C07AB04","Acebutolol","0,4 g O"
"C07AB05","Betaxolol","20 mg O"
